iso3,year,gdp_current_dollars
SWZ,2015,4063245568
SWZ,2016,3816019200
SWZ,2017,4402969088
SWZ,2018,4666597888
SWZ,2019,4466214400
SWZ,2020,3982236672
SWZ,2021,4748702208
SWZ,2022,4854167552
SXM,2000,456496896
SXM,2001,506788480
SXM,2002,557080064
SXM,2003,607371648
SXM,2004,657663232
SXM,2005,707954816
SXM,2006,758246400
SXM,2007,807471488
SXM,2008,854732096
SXM,2009,858997888
SXM,2010,896492032
SXM,2011,936062976
SXM,2012,1066210688
SXM,2013,1196493184
SXM,2014,1338323968
SXM,2015,1366983296
SXM,2016,1401843584
SXM,2017,1289329664
SXM,2018,1290502784
SXM,2019,1375810048
SXM,2020,1131676032
SXM,2021,1153842816
SXM,2022,1176009600
SYC,2000,654212416
SYC,2001,662064192
SYC,2002,742134784
SYC,2003,750847296
SYC,2004,893012224
SYC,2005,977899392
SYC,2006,1081441408
SYC,2007,1077308928
SYC,2008,979597376
SYC,2009,851064320
SYC,2010,981918016
SYC,2011,1059249920
SYC,2012,1089880704
SYC,2013,1324915200
SYC,2014,1387576448
SYC,2015,1391427968
SYC,2016,1458954112
SYC,2017,1529773312
SYC,2018,1587813248
SYC,2019,1645090560
SYC,2020,1183515392
SYC,2021,1286687872
SYC,2022,1588406528
SYR,2000,26531803136
SYR,2001,25350221824
SYR,2002,26750302208
SYR,2003,30757562368
SYR,2004,34361368576
SYR,2005,38574346240
SYR,2006,44444381184
SYR,2007,50993774592
SYR,2008,63218925568
SYR,2009,73013248000
SYR,2010,80799588352
SYR,2011,91645542400
SYR,2012,63099682816
SYR,2013,55994789888
SYR,2014,32250935296
SYR,2015,33869682688
SYR,2016,37827805184
SYR,2017,52070031360
SYR,2018,24870469632
SYR,2019,30222477312
SYR,2020,44984795136
SYR,2021,34290309120
SYR,2022,32073574400
TCA,2000,319443296
TCA,2001,358744896
TCA,2002,366708384
TCA,2003,409754208
TCA,2004,485599392
TCA,2005,578645632
TCA,2006,721892352
TCA,2007,773489792
TCA,2008,862684544
TCA,2009,703176512
TCA,2010,686787904
TCA,2011,728790272
TCA,2012,727161600
TCA,2013,754238592
TCA,2014,841070592
TCA,2015,942071168
TCA,2016,1032452864
TCA,2017,1022364800
TCA,2018,1113179648
TCA,2019,1197415040
TCA,2020,924583168
TCA,2021,943270464
TCA,2022,962335360
TCD,2000,1388506752
TCD,2001,1710843392
TCD,2002,1997005696
TCD,2003,2742814976
TCD,2004,4422855680
TCD,2005,6649307648
TCD,2006,7428701696
TCD,2007,8650137600
TCD,2008,10393833472
TCD,2009,9290728448
TCD,2010,10668103680
TCD,2011,12172308480
TCD,2012,12367363072
TCD,2013,12953534464
TCD,2014,13940766720
TCD,2015,10950391808
TCD,2016,10097777664
TCD,2017,10000394240
TCD,2018,11239168000
TCD,2019,11314951168
TCD,2020,10715396096
TCD,2021,11779981312
TCD,2022,12704149504
TGO,2000,2027363072
TGO,2001,2014516736
TGO,2002,2319268864
TGO,2003,2875255552
TGO,2004,3071152640
TGO,2005,3100356608
TGO,2006,3195619072
TGO,2007,3618281216
TGO,2008,4516616192
TGO,2009,4592147456
TGO,2010,4660369408
TGO,2011,5262368256
TGO,2012,5263521792
TGO,2013,5872791040
TGO,2014,6217047552
TGO,2015,5681469440
TGO,2016,6031631872
TGO,2017,6395471872
TGO,2018,7029217792
TGO,2019,6992656384
TGO,2020,7389329408
TGO,2021,8334047232
TGO,2022,8126439424
THA,2000,126392221696
THA,2001,120296472576
THA,2002,134300901376
THA,2003,152280612864
THA,2004,172895682560
THA,2005,189318414336
THA,2006,221758291968
THA,2007,262942621696
THA,2008,291382984704
THA,2009,281710624768
THA,2010,341104754688
THA,2011,370818744320
THA,2012,397558317056
THA,2013,420333649920
THA,2014,407339040768
THA,2015,401296228352
THA,2016,413366353920
THA,2017,456356823040
THA,2018,506754203648
THA,2019,543976685568
THA,2020,500457275392
THA,2021,505568067584
THA,2022,495340584960
TJK,2000,991000000
TJK,2001,1057000000
TJK,2002,1212000000
TJK,2003,1555000064
TJK,2004,2072999936
TJK,2005,2311000064
TJK,2006,2811000064
TJK,2007,3712000000
TJK,2008,5135000064
TJK,2009,4976999936
TJK,2010,5641999872
TJK,2011,6522999808
TJK,2012,7592000000
TJK,2013,8505999872
TJK,2014,9242000384
TJK,2015,7856999936
TJK,2016,6993999872
TJK,2017,7535000064
TJK,2018,7761999872
TJK,2019,8301000192
TJK,2020,8134000128
TJK,2021,8933999616
TJK,2022,10467000320
TKL,2000,
TKL,2001,
TKL,2002,
TKL,2003,
TKL,2004,
TKL,2005,
TKL,2006,
TKL,2007,
TKL,2008,
TKL,2009,
TKL,2010,
TKL,2011,
TKL,2012,
TKL,2013,
TKL,2014,
TKL,2015,
TKL,2016,
TKL,2017,
TKL,2018,
TKL,2019,
TKL,2020,
TKL,2021,
TKL,2022,
TKM,2000,8487000064
TKM,2001,11717000192
TKM,2002,14702999552
TKM,2003,19306999808
TKM,2004,23990999040
TKM,2005,29023000576
TKM,2006,36153999360
TKM,2007,43875000320
TKM,2008,36363001856
TKM,2009,34161999872
TKM,2010,34787999744
TKM,2011,44069998592
TKM,2012,49857998848
TKM,2013,51300999168
TKM,2014,55523000320
TKM,2015,44060000256
TKM,2016,41698000896
TKM,2017,46364999680
TKM,2018,48685998080
TKM,2019,52961001472
TKM,2020,53193998336
TKM,2021,64367001600
TKM,2022,78003003392
TLS,2000,367087904
TLS,2001,477443488
TLS,2002,469506688
TLS,2003,490439104
TLS,2004,440764608
TLS,2005,462283584
TLS,2006,453805088
TLS,2007,542795392
TLS,2008,648492672
TLS,2009,726882432
TLS,2010,881827776
TLS,2011,1042411520
TLS,2012,1160389632
TLS,2013,1395519616
TLS,2014,1447310336
TLS,2015,1594447616
TLS,2016,1650619392
TLS,2017,1595724288
TLS,2018,1563887872
TLS,2019,2028551552
TLS,2020,2158392576
TLS,2021,3621222400
TLS,2022,3163324672
TON,2000,196260896
TON,2001,177264800
TON,2002,191879296
TON,2003,213405248
TON,2004,248356208
TON,2005,281648544
TON,2006,292440320
TON,2007,317748928
TON,2008,336229856
TON,2009,334019872
TON,2010,384852096
TON,2011,450348640
TON,2012,459183264
TON,2013,444975392
TON,2014,445734016
TON,2015,423062304
TON,2016,440107360
TON,2017,473764416
TON,2018,499849920
TON,2019,498647712
TON,2020,475919808
TON,2021,461188512
TON,2022,473319744
TTO,2000,8154342400
TTO,2001,8824849408
TTO,2002,9008297984
TTO,2003,11305459712
TTO,2004,13280292864
TTO,2005,15982388224
TTO,2006,18369361920
TTO,2007,21641619456
TTO,2008,27871588352
TTO,2009,19172165632
TTO,2010,22157920256
TTO,2011,25433008128
TTO,2012,27121713152
TTO,2013,28557451264
TTO,2014,29489012736
TTO,2015,26851971072
TTO,2016,23496216576
TTO,2017,23797686272
TTO,2018,24322359296
TTO,2019,23849558016
TTO,2020,21059428352
TTO,2021,24460195840
TTO,2022,27899082752
TUN,2000,21473523712
TUN,2001,22065840128
TUN,2002,23141611520
TUN,2003,27453894656
TUN,2004,31183894528
TUN,2005,32272179200
TUN,2006,34376663040
TUN,2007,38915342336
TUN,2008,44859453440
TUN,2009,43455741952
TUN,2010,46206091264
TUN,2011,48123314176
TUN,2012,47311413248
TUN,2013,48685436928
TUN,2014,50271813632
TUN,2015,45779492864
TUN,2016,44360065024
TUN,2017,42163531776
TUN,2018,42686509056
TUN,2019,41905639424
TUN,2020,42538463232
TUN,2021,46687297536
TUN,2022,46664949760
TUR,2000,274320998400
TUR,2001,202247995392
TUR,2002,240190996480
TUR,2003,314752008192
TUR,2004,409126993920
TUR,2005,506186006528
TUR,2006,555126030336
TUR,2007,680488992768
TUR,2008,770820014080
TUR,2009,648797028352
TUR,2010,776558018560
TUR,2011,838508019712
TUR,2012,880141008896
TUR,2013,957504028672
TUR,2014,938512023552
TUR,2015,864070991872
TUR,2016,869279989760
TUR,2017,858931986432
TUR,2018,779693981696
TUR,2019,759449976832
TUR,2020,720110026752
TUR,2021,817507991552
TUR,2022,905526968320
TUV,2000,15073978
TUV,2001,13964729
TUV,2002,16842678
TUV,2003,19456336
TUV,2004,22798266
TUV,2005,22909974
TUV,2006,24096868
TUV,2007,28450156
TUV,2008,31874426
TUV,2009,28076988
TUV,2010,32105394
TUV,2011,39196948
TUV,2012,39345580
TUV,2013,38615888
TUV,2014,38760972
TUV,2015,36811928
TUV,2016,41629064
TUV,2017,45276608
TUV,2018,48015220
TUV,2019,54123196
TUV,2020,51746568
TUV,2021,60196368
TUV,2022,60349392
TWN,2000,330680008704
TWN,2001,299276009472
TWN,2002,307439009792
TWN,2003,317380984832
TWN,2004,346923991040
TWN,2005,374059991040
TWN,2006,386449997824
TWN,2007,406906994688
TWN,2008,415900991488
TWN,2009,390829015040
TWN,2010,444280995840
TWN,2011,483973988352
TWN,2012,495610003456
TWN,2013,512942997504
TWN,2014,535327997952
TWN,2015,534514991104
TWN,2016,543081005056
TWN,2017,590732984320
TWN,2018,609198014464
TWN,2019,611396026368
TWN,2020,673177993216
TWN,2021,775740981248
TWN,2022,761690980352
TZA,2000,13375976448
TZA,2001,13581643776
TZA,2002,14142034944
TZA,2003,15224257536
TZA,2004,16675948544
TZA,2005,18399045632
TZA,2006,18649589760
TZA,2007,21843529728
TZA,2008,27961528320
TZA,2009,29081825280
TZA,2010,32014247936
TZA,2011,34657140736
TZA,2012,39650521088
TZA,2013,45680533504
TZA,2014,49964826624
TZA,2015,47378604032
TZA,2016,49774006272
TZA,2017,53275967488
TZA,2018,57003687936
TZA,2019,61026766848
TZA,2020,66068738048
TZA,2021,70655631360
TZA,2022,75709292544
UGA,2000,6193246720
UGA,2001,5840503808
UGA,2002,6178563584
UGA,2003,6606884352
UGA,2004,7939487744
UGA,2005,9239222272
UGA,2006,9977648128
UGA,2007,11902564352
UGA,2008,14440403968
UGA,2009,25127804928
UGA,2010,26673440768
UGA,2011,27871725568
UGA,2012,27305916416
UGA,2013,28915785728
UGA,2014,32612397056
UGA,2015,32387184640
UGA,2016,29203988480
UGA,2017,30744473600
UGA,2018,32927025152
UGA,2019,35348156416
UGA,2020,37605429248
UGA,2021,40510242816
UGA,2022,45559201792
UKR,2000,32375080960
UKR,2001,39309582336
UKR,2002,43956162560
UKR,2003,52010352640
UKR,2004,67220152320
UKR,2005,89238863872
UKR,2006,111884754944
UKR,2007,148733853696
UKR,2008,188110372864
UKR,2009,121552150528
UKR,2010,141209157632
UKR,2011,169333833728
UKR,2012,182591750144
UKR,2013,190498816000
UKR,2014,133503868928
UKR,2015,91030970368
UKR,2016,93355868160
UKR,2017,112090505216
UKR,2018,130891087872
UKR,2019,153883049984
UKR,2020,156617719808
UKR,2021,199765852160
UKR,2022,160502743040
UMI,2000,
UMI,2001,
UMI,2002,
UMI,2003,
UMI,2004,
UMI,2005,
UMI,2006,
UMI,2007,
UMI,2008,
UMI,2009,
UMI,2010,
UMI,2011,
UMI,2012,
UMI,2013,
UMI,2014,
UMI,2015,
UMI,2016,
UMI,2017,
UMI,2018,
UMI,2019,
UMI,2020,
UMI,2021,
UMI,2022,
URY,2000,22823272448
URY,2001,20898762752
URY,2002,13606515712
URY,2003,12045638656
URY,2004,13686330368
URY,2005,17362857984
URY,2006,19741419520
URY,2007,23797772288
URY,2008,31119603712
URY,2009,32708319232
URY,2010,41950359552
URY,2011,50342404096
URY,2012,54232264704
URY,2013,61337620480
URY,2014,61496188928
URY,2015,57680326656
URY,2016,57480790016
URY,2017,65006047232
URY,2018,65203073024
URY,2019,62048583680
URY,2020,53666910208
URY,2021,61412270080
URY,2022,71177142272
USA,2000,10250950279168
USA,2001,10581924904960
USA,2002,10929100029952
USA,2003,11456449871872
USA,2004,12217174982656
USA,2005,13039199846400
USA,2006,13815600119808
USA,2007,14474249502720
USA,2008,14769850417152
USA,2009,14478049542144
USA,2010,15048975056896
USA,2011,15599724920832
USA,2012,16253950361600
USA,2013,16843224907776
USA,2014,17550675017728
USA,2015,18206024531968
USA,2016,18695099252736
USA,2017,19477349531648
USA,2018,20533074722816
USA,2019,21380949082112
USA,2020,21060449730560
USA,2021,23315074777088
USA,2022,25464475222016
UZB,2000,13760514048
UZB,2001,11401421824
UZB,2002,9687788544
UZB,2003,10134453248
UZB,2004,12030023680
UZB,2005,14307510272
UZB,2006,17330833408
UZB,2007,22311393280
UZB,2008,29549438976
UZB,2009,33689223168
UZB,2010,49765675008
UZB,2011,60178911232
UZB,2012,67517349888
UZB,2013,73180037120
UZB,2014,80845389824
UZB,2015,86196264960
UZB,2016,86138290176
UZB,2017,62081323008
UZB,2018,52870107136
UZB,2019,60283502592
UZB,2020,60224700416
UZB,2021,69600616448
UZB,2022,80391856128
VAT,2000,
VAT,2001,
VAT,2002,
VAT,2003,
VAT,2004,
VAT,2005,
VAT,2006,
VAT,2007,
VAT,2008,
VAT,2009,
VAT,2010,
VAT,2011,
VAT,2012,
VAT,2013,
VAT,2014,
VAT,2015,
VAT,2016,
VAT,2017,
VAT,2018,
VAT,2019,
VAT,2020,
VAT,2021,
VAT,2022,
VCT,2000,427946048
VCT,2001,462072320
VCT,2002,487763840
VCT,2003,509090880
VCT,2004,549900160
VCT,2005,579948928
VCT,2006,643501120
VCT,2007,713596672
VCT,2008,732663232
VCT,2009,714300288
VCT,2010,720447872
VCT,2011,713796352
VCT,2012,730032576
VCT,2013,764781248
VCT,2014,770901440
VCT,2015,786554560
VCT,2016,814302272
VCT,2017,844039040
VCT,2018,884328192
VCT,2019,910765696
VCT,2020,869111872
VCT,2021,872226048
VCT,2022,948558528
VEN,2000,117595537408
VEN,2001,123119427584
VEN,2002,95257853952
VEN,2003,83684147200
VEN,2004,112254050304
VEN,2005,143375253504
VEN,2006,178520932352
VEN,2007,232857190400
VEN,2008,306764316672
VEN,2009,268623675392
VEN,2010,318280499200
VEN,2011,352539574272
VEN,2012,352191315968
VEN,2013,258992865280
VEN,2014,203822088192
VEN,2015,323595239424
VEN,2016,279248764928
VEN,2017,143841247232
VEN,2018,98399715328
VEN,2019,63960035328
VEN,2020,47255416832
VEN,2021,46500999168
VEN,2022,75763892224
VGB,2000,857631424
VGB,2001,925010048
VGB,2002,897601024
VGB,2003,813094080
VGB,2004,851921920
VGB,2005,993529152
VGB,2006,1095873280
VGB,2007,1195602944
VGB,2008,1193809664
VGB,2009,1072791104
VGB,2010,1114131200
VGB,2011,1070640512
VGB,2012,1113691392
VGB,2013,1129110528
VGB,2014,1199680512
VGB,2015,1279139968
VGB,2016,1403031552
VGB,2017,1306771840
VGB,2018,1381872384
VGB,2019,1438845184
VGB,2020,1492118400
VGB,2021,1538793472
VGB,2022,1586928512
VIR,2000,2899996160
VIR,2001,3080996352
VIR,2002,3261996544
VIR,2003,3442996736
VIR,2004,3796996096
VIR,2005,4428000768
VIR,2006,4484001280
VIR,2007,4783994880
VIR,2008,4243998720
VIR,2009,4200999680
VIR,2010,4323999232
VIR,2011,4222995968
VIR,2012,4088995072
VIR,2013,3738000896
VIR,2014,3564995584
VIR,2015,3662996480
VIR,2016,3797995776
VIR,2017,3793999104
VIR,2018,3921996288
VIR,2019,4116995584
VIR,2020,4203997440
VIR,2021,4292838400
VIR,2022,4383556096
VNM,2000,39585001472
VNM,2001,41296998400
VNM,2002,44563001344
VNM,2003,50232999936
VNM,2004,62876999680
VNM,2005,73197002752
VNM,2006,84300996608
VNM,2007,98426003456
VNM,2008,124756000768
VNM,2009,129022001152
VNM,2010,143212003328
VNM,2011,171312005120
VNM,2012,195168993280
VNM,2013,212728004608
VNM,2014,232887992320
VNM,2015,236795002880
VNM,2016,252146008064
VNM,2017,277071003648
VNM,2018,304469999616
VNM,2019,331818008576
VNM,2020,346309984256
VNM,2021,369735991296
VNM,2022,406452011008
VUT,2000,272014624
VUT,2001,257926880
VUT,2002,262596528
VUT,2003,314471424
VUT,2004,364996864
VUT,2005,394962432
VUT,2006,439358592
VUT,2007,516392928
VUT,2008,590748416
VUT,2009,592622336
VUT,2010,670712960
VUT,2011,770153600
VUT,2012,747839680
VUT,2013,758304448
VUT,2014,772315968
VUT,2015,730870784
VUT,2016,780889600
VUT,2017,880061824
VUT,2018,914736960
VUT,2019,936526272
VUT,2020,909421056
VUT,2021,971636096
VUT,2022,983582848
WLF,2000,
WLF,2001,
WLF,2002,
WLF,2003,
WLF,2004,
WLF,2005,
WLF,2006,
WLF,2007,
WLF,2008,
WLF,2009,
WLF,2010,
WLF,2011,
WLF,2012,
WLF,2013,
WLF,2014,
WLF,2015,
WLF,2016,
WLF,2017,
WLF,2018,
WLF,2019,
WLF,2020,
WLF,2021,
WLF,2022,
WSM,2000,271000000
WSM,2001,273000000
WSM,2002,289000000
WSM,2003,342000000
WSM,2004,418000000
WSM,2005,486000000
WSM,2006,516000000
WSM,2007,568000000
WSM,2008,684000000
WSM,2009,618000000
WSM,2010,680000000
WSM,2011,744000000
WSM,2012,773000000
WSM,2013,798000000
WSM,2014,797000000
WSM,2015,824000000
WSM,2016,844000000
WSM,2017,885000000
WSM,2018,878000000
WSM,2019,913000000
WSM,2020,867000000
WSM,2021,844000000
WSM,2022,832000000
XKX,2000,6508835840
XKX,2001,6342953472
XKX,2002,6177071104
XKX,2003,6011188736
XKX,2004,5845306368
XKX,2005,5679424000
XKX,2006,5513541632
XKX,2007,5347659264
XKX,2008,5181776896
XKX,2009,5015894528
XKX,2010,5343950848
XKX,2011,6341614592
XKX,2012,6163483136
XKX,2013,6735327744
XKX,2014,7074393088
XKX,2015,6295845376
XKX,2016,6682674176
XKX,2017,7180768768
XKX,2018,7878763008
XKX,2019,7899741184
XKX,2020,7717143552
XKX,2021,9412034560
XKX,2022,9429155840
YEM,2000,4777936896
YEM,2001,4881471488
YEM,2002,5293830144
YEM,2003,5830075904
YEM,2004,6867027968
YEM,2005,8289420288
YEM,2006,9444858880
YEM,2007,10719953920
YEM,2008,13320847360
YEM,2009,12439474176
YEM,2010,15298824192
YEM,2011,16199530496
YEM,2012,17519712256
YEM,2013,20005498880
YEM,2014,21398104064
YEM,2015,21009975296
YEM,2016,15502300160
YEM,2017,17551554560
YEM,2018,26671597568
YEM,2019,12980212736
YEM,2020,9416588288
YEM,2021,9946823680
YEM,2022,53924278272
ZAF,2000,151855005696
ZAF,2001,135526998016
ZAF,2002,129384996864
ZAF,2003,197016993792
ZAF,2004,256188006400
ZAF,2005,288748994560
ZAF,2006,304054992896
ZAF,2007,332649988096
ZAF,2008,316491005952
ZAF,2009,331184013312
ZAF,2010,417314996224
ZAF,2011,458707992576
ZAF,2012,434400002048
ZAF,2013,400876994560
ZAF,2014,381194993664
ZAF,2015,346662993920
ZAF,2016,323493003264
ZAF,2017,381316988928
ZAF,2018,403991003136
ZAF,2019,388445995008
ZAF,2020,337520984064
ZAF,2021,418906996736
ZAF,2022,405704998912
ZMB,2000,3600631808
ZMB,2001,4094441216
ZMB,2002,4193850368
ZMB,2003,4901869568
ZMB,2004,6221109760
ZMB,2005,8331870208
ZMB,2006,12756858880
ZMB,2007,14056957952
ZMB,2008,17910857728
ZMB,2009,15328342016
ZMB,2010,20265560064
ZMB,2011,23459514368
ZMB,2012,25503059968
ZMB,2013,28037238784
ZMB,2014,27141023744
ZMB,2015,21251217408
ZMB,2016,20958412800
ZMB,2017,25873600512
ZMB,2018,26311505920
ZMB,2019,23308666880
ZMB,2020,18110638080
ZMB,2021,22147649536
ZMB,2022,29784453120
ZWE,2000,6689957376
ZWE,2001,6777384448
ZWE,2002,6342116352
ZWE,2003,5727591936
ZWE,2004,5805598208
ZWE,2005,5755215360
ZWE,2006,5443896320
ZWE,2007,5291950080
ZWE,2008,4415703040
ZWE,2009,9665793024
ZWE,2010,12041655296
ZWE,2011,14101920768
ZWE,2012,17114850304
ZWE,2013,19091019776
ZWE,2014,19495520256
ZWE,2015,19963119616
ZWE,2016,20548677632
ZWE,2017,17584891904
ZWE,2018,34156070912
ZWE,2019,21832235008
ZWE,2020,21509697536
ZWE,2021,28371238912
ZWE,2022,20678055936
